smiles,staphylococcus_aureus
C[C@@H]1C/C=C2\SC[C@@H](N=C(O)c3coc(n3)C[C@@H](O)C[C@H](O)/C=C/C=C/CN=C2O)C(=O)O1,1
CC(O)=NC(C)(C)C(=O)N1CCC[C@H]1C(O)=NC(C)(C)C(O)=N[C@@H](C)C(O)=NC(C)(C)C(O)=N[C@@H](C)C(O)=N[C@@H](CCC(=N)O)C(O)=NC(C)(C)C(O)=N[C@H](C(O)=NC(C)(C)C(O)=NCC(O)=N[C@@H](CC(C)C)C(O)=NC(C)(C)C(=O)N1CCC[C@H]1C(O)=N[C@H](C(O)=NC(C)(C)C(O)=NC(C)(C)C(O)=N[C@@H](CCC(=N)O)C(O)=N[C@@H](CCC(=N)O)C(O)=N[C@H](CNCCO)Cc1ccccc1)C(C)C)C(C)C,1
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],0
OC1=N[C@@H](Cc2ccc(O)cc2)C(O)=N[C@H]1Cc1ccccc1,0
CC[C@H](C)[C@H](N=C(O)CN)C(O)=NCC(O)=N[C@@H](C)C(O)=N[C@H](C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](CCCCN)C(O)=N[C@H](C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](C(O)=N[C@H](C(O)=NCC(O)=N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(O)=N[C@@H](C)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](C(O)=N[C@@H](CO)C(O)=N[C@@H](Cc1c[nH]c2ccccc12)C(O)=N[C@H](C(O)=N[C@@H](CCCCN)C(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](CCCCN)C(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](CCC(=N)O)C(O)=N[C@@H](CCC(=N)O)C(=N)O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C,1
CC(C)=CCC[C@H]1C(=O)CC[C@H]2C[C@@](C)(CCc3c(O)c(C)c(C)oc3=O)CC[C@@]21C,0
CC1(C)OC1[C@@H]1O[C@H]2[C@@H](O[C@@H]3CC[C@]4(C)[C@](O)(CC[C@@H]5Cc6c([nH]c7ccccc67)[C@]54C)[C@@]34O[C@@H]24)C(C)(C)O1,0
COC(=O)c1c(C)cc(Oc2cc(C)cc(O)c2)cc1O,0
CC1=CC(=O)[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3[C@@H](O)C[C@]2(C)c2c1ccc(C)c2O,0
CC1=C(/C=C/CC(O)/C=C\C=C\C(C)=C\C=C\C(C)C(O)C(C)CCc2ccccc2)OC(C)(O)C1=O,0
CCCC1=CC2=C(CO1)C(=O)[C@](C)(OC(=O)c1c(C)cc(O)c(O)c1OC)[C@H](O)C2,0
CC[C@H](C)[C@H](N=C(O)CN)C(O)=N[C@@H](CCSC)C(O)=N[C@@H](CO)C(O)=N[C@@H](CO)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](CCSC)C(O)=N[C@@H](CCCCN)C(O)=N[C@@H](CCCCN)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](CCCCN)C(O)=N[C@@H](CCCCN)C(O)=N[C@@H](Cc1cnc[nH]1)C(O)=N[C@H](C(O)=N[C@@H](C)C(O)=N[C@@H](CCCCN)C(=N)O)[C@@H](C)CC,0
CC[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC(O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]1(CO)O[C@@H](C3=CC(=O)OC3O)C[C@H]12,0
CC1=CCC[C@H]2[C@](C)(Cc3cc(O)ccc3O)[C@@H](C)CC[C@]12C,0
CC1=C[C@@H]2C[C@]3(C)OC(=O)[C@@](O)([C@H]3C)[C@]2(O)C1=O,0
CC[C@@H](C)[C@@H]1N=C(O)[C@@H](CC(C)C)N=C(O)[C@@H](C(C)C)N=C(O)[C@H](Cc2c[nH]c3ccc(Cl)cc23)N=C(O)[C@@H](CC(=N)O)N=C(O)[C@H](CCCN)N=C1O,0
CC[C@H](C)[C@H](N=C(O)[C@@H](N)Cc1ccccc1)C(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](CCCCN)C(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](CO)C(O)=N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(O)=N[C@@H](CCC(=N)O)C(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=N[C@@H](Cc1ccc(O)cc1)C(=N)O,0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@]4(C)C=CC(=O)[C@@H](C)[C@@H]4[C@H](OC(C)=O)C(=O)[C@@]32C)/C1=C(\CCCC(C)(C)O)C(=O)O,0
CO[C@@H]1O[C@H]2c3c(cnc(C(=O)CO)c31)C[C@H](O)[C@@H]1C3=C(C(C)C)CC[C@]3(C)CC[C@@]21C,1
CC[C@H]1CCC[C@@](OC)(c2cc(OC)cc(=O)o2)O1,0
COc1cc(O)c(-c2cc(OC)c(Cl)c3c2C(=O)[C@@]2(O)C(=O)c4c(O)cc(O)cc4C(C)(C)[C@H]2C3)c(C)c1Cl,1
COc1cc(/C=C/c2ccccc2)c(C(=O)O)c(O)c1CC=C(C)C,1
C/C(=C\CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO[C@@H](C(=O)O)[C@H](CC(=O)O)C(=O)O)CO,0
COc1cc(O)cc2c1C(=O)c1c(O)cc(C)cc1C2=O,0
CN=C1N=C(O)[C@H]([C@H](C)c2c[nH]c3ccccc23)O1,1
C/C1=C\CC[C@H](C)[C@@H](C)OC(=O)/C=C/[C@](C)(O)/C=C/[C@@H]1O,1
COC(O)=Nc1ccc(COC(=O)C(C)(C)C)c(N=C(O)OC)c1,0
Oc1c(Br)cc(Br)cc1Oc1ccc(Br)cc1Br,1
O=C1C=CC(=C(c2ccccc2)c2c(-c3ccc(O)cc3)ccc(CO)c2C#Cc2ccc(O)cc2)C=C1,1
C=C(COC(=O)CCCCCCCC)[C@H]1Cc2cc(C(C)=O)ccc2O1,0
CSC1=C2C3=CC(=O)C(O)=C2[C@@H]2O[C@H](CC[C@H](C)/C=C(\C)C[C@@H](C)C[C@H](C)[C@]1(O)O3)[C@H](C)[C@H](O)[C@H]2C,1
CN(C)[C@@H]1C(O)=C(C(=N)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1
C=C1CCC[C@H](CO)CC[C@@H]2[C@@H]1CC2(C)C,0
Cn1cc(CC(=O)O)n(C)c1=N,1
CC[C@@]12CCCN3CC[C@]4(C(=O)c5ccccc5N4[C@H](OC)C1)[C@H]32,0
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],1
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccc(O)cc3)N=C(O)[C@]23[C@H](O)/C=C/[C@@H](C)C[C@@H](C)C/C=C/[C@H]3[C@@H]1O,0
COC1=CC(=O)c2c(O)c(C)c(CC(C)=O)c(O)c2C1=O,0
C/C=C/C=C/C=C/C(O)=N[C@@H](CC(O)=N[C@H](C(=O)[C@@H]1C(=O)N=C(O)[C@H]1C)C(C)C)c1ccccc1,1
CC1(C)/C=C/C[C@@]2(C)OC/C(=C\C1)CC[C@@H]2O,0
CC(C)=CCc1c(O)cc2oc3c(O)c4c(cc3c(=O)c2c1O)C=CC(C)(C)O4,1
CC(C)=CC[C@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O,1
COc1cccc(OC)c1C(=O)CCCCCCCCc1ccc(O)cc1,0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1
C=C(C)C(CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O,1
CCCSSSSCCC,0
C/C=C/C[C@H](C)C[C@H](C)C(=O)C1=C(O)/C(=C/c2ccc(O)cc2)N=C1O,0
COc1cc(/C=C/c2ccccc2)cc(OC)c1C/C=C(\C)CCC=C(C)C,0
CCCCCC[C@H](C)/C=C(\C)C(=O)O[C@@]1(C)C(=O)c2c(cc(O)c3c(C)cccc23)[C@](C)(O)C1=O,0
CC(C)=CCNC(=[NH2+])NCC=C(C)C,1
C=C(CC[C@@H](C)[C@H]1C[C@@H](O)[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CC[C@H](O)C[C@@H]3[C@@H](O)C[C@]12O)[C@H](C)CO,0
C/C=C/c1ccc(OC)cc1,0
CC(C)=CCC1=C(O)c2c(occ(-c3ccc(O)c(O)c3)c2=O)C(CC=C(C)C)(CC=C(C)C)C1=O,1
O=C(c1ccc(O)cc1)c1nccc2c1[nH]c1ccc(Br)cc12,0
CCC[C@H](O)c1ccc(O)nc1C,0
COC(=O)C1CCC(=O)N1Cc1cc(O)c(O)c(Br)c1Br,0
CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,1
CC(=O)c1c(Cc2ccccc2)nc(O)c2cccn12,0
CC[C@@H](C)[C@@H]1N=C(O)[C@@H](CC(C)C)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](Cc2c[nH]c3ccccc23)N=C(O)CN=C(O)[C@H](CC(=N)O)N=C1O,0
CC(C)C[C@@H]1N=C(O)[C@H]2CCCNN2C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCNN2C(=O)[C@@H]2CCCNN2C(=O)[C@@H](C(C)C)N=C1O,0
CC1(C)CCC[C@]2(C)[C@H]3CC/C(=C\OS(=O)(=O)O)[C@H](CCC4=CC(=O)N(CCS(=O)(=O)[O-])C4)[C@@]3(C)CC[C@@H]12.[Na+],0
COC1(C)Cc2cc(O)cc(O)c2C(=O)O1,0
CCC[C@@H](O)Cc1c(Br)c(O)c2c(=O)c3c(O)c(Br)c(O)c4c5c(O)c(Br)c(O)c6c(=O)c7c(O)c(Br)c(C[C@H](O)CCC)c8c1c2c(c34)c(c65)c78,0
CC[C@H](C)[C@H](N=C(O)[C@H](CCCCN)N=C(O)CN=C(O)[C@H](CCSC)N=C(O)[C@H](C)N=C(O)[C@H](Cc1cnc[nH]1)N=C(O)[C@H](C)N=C(O)[C@@H](N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@H](CCCCN)N=C(O)CN=C(O)[C@H](C)N=C(O)CN=C(O)[C@H](CCCCN)N=C(O)[C@@H](N=C(O)[C@@H](N=C(O)[C@H](CC(=O)O)N=C(O)[C@H](Cc1ccccc1)N=C(O)[C@@H](N=C(O)CN)C(C)C)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)C(O)=N[C@@H](C)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CCCCN)C(O)=N[C@H](C(=N)O)C(C)C,0
C/C=C(\C)C(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@H]3OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](COC(=O)[C@@H](C)CC)[C@@H](O)[C@H](O)[C@H]4O[C@H](O[C@H]2C)[C@@H]3OC(=O)[C@@H](C)[C@H](C)O)O[C@@H]1C,0
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)N=C(O)[C@@]23[C@H](O)/C=C/[C@](C)(O)C[C@@H](C)C/C=C/[C@H]3[C@@H]1O,0
CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0
CCCCC(O)c1cc(OC)c(C)c(=O)o1,0
CC[C@@H]1Oc2c(-c3ccc(O)cc3)cnc(O)c2[C@@H]2[C@@H](C)C[C@@H](C)C[C@@]12C,0
C=C(C)CCC[C@](C)(O)c1ccc(C(=O)O)cc1O,0
CS[C@@]12C[C@H]3C(=O)CC[C@H](O)[C@H]3N1C(=O)[C@@H]1C[C@@H]3C(=O)CC[C@H](O)[C@H]3N1C2=O,0
CC(C)=C[C@H]1C[C@H](C)[C@]2(CC[C@]3(C)C[C@@H]4C(C)=CC(=O)[C@H]4/C(C=O)=C\C[C@H]32)O1,0
CC(=O)C1=C(O)C(C)(C)C(O)=C(Cc2c(O)c3c(c(C(C)=O)c2O)OC(C)(C)C=C3)C1=O,1
COc1cc(C(O)C(CO)Oc2ccc(/C=C/C(=O)OC[C@H]3O[C@@H](Oc4c(-c5ccc(O)cc5)oc5cc(O)cc(O)c5c4=O)[C@H](O)[C@@H](OC(=O)/C=C/c4ccc(O)cc4)[C@@H]3O)cc2OC)ccc1O,0
CCCc1cc(O)cc2c1Oc1cc(O)cc(CCC)c1C(=O)O2,1
CC(C)CCCCCCCC(O)=N[C@@H](CC(=N)O)C(=O)O,0
C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1/C=C/C1=C(C2=C(/C=C/[C@H]3C(=C)CC[C@H]4C(C)(C)CCC[C@]34C)COC2=O)C(=O)OC1,0
C=C1CO[C@@]2(O)C=C3C(=O)CC[C@H](C)[C@@]3(C)C[C@@]12O,0
COC(=O)[C@@]1(O)[C@]2(Oc3cc4c(cc(OC)c5cc(C)c(O)cc54)c(C)c3O2)c2c(cc(OC)c3cc(C)c(O)cc23)[C@@]1(C)O,1
OCc1cc(O)c(O)c(Br)c1Br,0
CC(C)=CCc1cccc2[nH]c3c(c12)C[C@@H]1CC[C@@]2(O)[C@@]45O[C@@H]4[C@H](O)[C@@H](C(C)(C)O)O[C@H]5CC[C@]2(C)[C@@]31C,0
C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@](CO)(C(=O)OC)[C@@H]1CC2,1
CCCCCCC/C(C)=C/C(=O)CC(=N)OC(CCCC)C(=O)O,0
C=C(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](OC(C)=O)C=C4C[C@@H](O)CC[C@]4(CO)[C@H]3CC[C@]12C)C(C)C,0
CO[C@H]1C=C(CC[C@H]2/C(=C/OS(=O)(=O)[O-])CC[C@H]3[C@]2(C)CC[C@H]2C(C)(C)CCC[C@]32C)C(=O)O1.[Na+],0
CCCCCCCC(O)=N[C@H](C(O)=N[C@@H](Cc1ccccc1)C(O)=N[C@@H](CCC(=O)O)C(O)=N[C@@H](CC(C)C)C(=O)O)C(C)C,0
[C-]#[N+][C@]12C[C@@H](O)C(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](C[C@@H](Cl)[C@]2(C)C=C)C5(C)C,0
CO[C@H]1C[C@H]2C(C)(C)CCC[C@]2(C)c2ccc(O)c(C(C)C)c21,1
C[C@@H]1C[C@H]2C(=O)OC[C@H](N=C(O)[C@H](Cc3ccccc3)N=C(O)/C=C/C=C/CO)C(=O)N3CCC[C@H]3C(=O)N(C)[C@@H](C)C(O)=N[C@@H](C)C(=O)N2C1,0
Cc1cc(O)c(C)c(=O)o1,0
CC(=O)O[C@@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,1
C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4C[C@](C)(C(=O)O)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,0
CC1=CC2C(OC3OC(C)C(O)C(=O)C3O)CCCC2C2C(=O)OC(=O)/C(C)=C3/CC(O)C/C3=C/2C1/C=C/C=C/C=C(\C)CC(C)CC(O)C(C)C(=O)O,1
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,1
CC1=C[C@](C)([C@H](C)O)[C@@H]2C(=O)[C@H]3C[C@](O)(Cc4ccc(cc4)O[C@H]4[C@H]2[C@@H]1[C@]1(C)C[C@H](C)C[C@H](C)[C@@H]41)N=C3O,0
COC(=O)[C@H]1C[C@]23CC[C@H](C)[C@@H]2C[C@@]1(O)C(=O)C=C3C,0
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1
C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)(C)OO,0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,0
CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C(\C)CCC/C(C)=C/Cc1cc(O)ccc1O,0
COc1c(C)[nH]c2c(c1=O)[C@@H](CCCCCc1ccccc1)CC[C@H]2OC,0
CC(C)=CC[C@@]12C[C@H]3C(O)=N[C@@H](CO)C(O)=N[C@@H]([C@@H](C)O)C(=O)N4CCC[C@H]4C(=O)N4[C@@H](C[C@@]5(CC=C(C)C)c6ccccc6N[C@@H]45)C(O)=N[C@H](CC(C)C)C(O)=N[C@@H](CC(=N)O)C(O)=NCC(O)=N[C@@H](CC(=O)O)C(O)=N[C@@H](CC(=N)O)C(O)=N[C@@H](CC(=N)O)C(=O)N3[C@H]1Nc1ccccc12,1
CCCCC[C@H]1CCCCCCCCCC(=O)O[C@H]2[C@H](O[C@H]3[C@H](O1)O[C@H](C)[C@H](O)[C@@H]3O)O[C@@H](C)[C@H](O[C@@H]1O[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(=O)[C@@H](C)CC)[C@@H](O)[C@H]3O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]1OC(=O)[C@@H](C)CC)[C@H]2O,0
CC[C@]12C=CN3c4ccccc4C(=O)[C@]34CCN(CCC1)[C@H]24,0
CC(=O)C[C@]12C(=O)c3cccc(O)c3C(=O)[C@H]1[C@@]1(O[C@H](C)C[C@H](O)[C@H]1O)O[C@@H]1CC(=O)O[C@@H]12,1
CO[C@H]1O[C@]2(OCc3c(C)c(O)c(O)c(O)c3C2=O)c2c(O)c(O)c(O)c(C)c21,0
CS[C@]1(CO)C(=O)N2[C@H]3C(=CC=C[C@@H]3O)C[C@@]2(SC)C(=O)N1C,0
C[C@H](CO)CCC[C@](C)(O)c1ccc(C(=O)O)cc1[O-],1
COc1cc(/C(C)=C/C(=O)O)oc(=O)c1C,0
CCCCCCCCOC(=O)c1ccc(O)c(N=C(C)O)c1,0
O=c1ccc2nccc3c4ccccc4n1c23,1
CCC[C@H](O)c1ccc(O)nc1CO,0
COC(=O)c1c(O)ccc2oc3cc(CO)cc(O)c3c(=O)c12,0
C=C1CC[C@]23C(C(=O)OC)=CCC[C@H]2[C@]12C[C@H](c1ccoc1)O[C@H]2O[C@H]3O,0
COc1c(O)ccc([C@@H]2COc3c(ccc4c3C=CC(C)(C)O4)C2)c1O,0
CO[C@@H]1[C@@H](O)[C@H](C)O[C@@H](Oc2ccc(-c3coc4cc(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](OC)[C@H]5O)ccc4c3=O)cc2)[C@@H]1O,0
COC(=O)c1c(Sc2c(O)cc3oc4cc(C)cc(O)c4c(=O)c3c2C(=O)OC)c(O)cc(OC)c1C(=O)c1c(O)cc(C)cc1O,0
CC(CCCCCC/C=C/c1ccccc1)C[C@@]1(C)CC[C@](O)(CC(=O)O)OO1,0
C=C1[C@H](O)[C@@]2(C(=O)N1OC)/C(=C\CC)C=CC(=O)[C@H]2O,0
COc1ccc2oc3c(O)c4c(c(O)c3c(=O)c2c1O)-c1c(cc2c(c1O)C(=O)N1C(C)(C2)OC(=O)C1(C)CO)CC4,1
CC(=O)O[C@@H]1C=C(C=O)[C@](O)(C=O)[C@@]2(C)CCCC(C)(C)[C@H]12,0
COc1cc(OC)c2c(=O)c3cccc(O)c3oc2c1,0
CC(C)=CCC1=C(O)c2c(occ(-c3ccc(O)cc3O)c2=O)C(CC=C(C)C)(CC=C(C)C)C1=O,1
COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)C[C@](C)(O)[C@H](OC(C)=O)C3,0
C/C=C/[C@@H]1C=C[C@@H]2C[C@H](CO)CC[C@H]2[C@]1(C)/C(O)=C1/C(=O)[C@H]([C@H](C)O)N=C1O,0
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,0
O=C(O)c1ccc(O)c(O)c1,0
C[C@@H]1C(=O)CC[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,0
C=C/C(C)=C/[C@@]1(C)SC(=O)C=C1OCC(O)=NCCN=[N+]=[N-],0
C[C@@H]1CC[C@@H]2C(=CC[C@H](O)C2(C)C)[C@]1(C)Cc1c[nH]c2ccccc12,1
O=C1N[C@H](c2c[nH]c3cc(Br)ccc23)CN=C1c1c[nH]c2ccccc12,1
CCCCCCCCO,0
C=C(C)[C@@H](O)CC[C@@H](COC(C)=O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H](C(=C)C)[C@@]4(CCC(=O)O)C[C@@]34CC[C@]12C,0
CC(C)=CCC/C(C)=C/C/C=C(\C)[C@H](O)Cc1c[nH]c([N+](=O)[O-])c1,0
COc1cc(OC)c(-c2cc(OC)c(Cl)c3c2C(=O)[C@@]2(O)C(=O)c4c(O)cc(O)c(Cl)c4C(C)(C)[C@H]2C3)c(C)c1Cl,1
C=C1CCC[C@H]2[C@](C)(CC3=CC(=O)C=C(NCCS(=O)(=O)O)C3=O)[C@@H](C)CC[C@@]12C,0
CCCCCCCCCCCCCCCC1CC(O)=NCCCN(C)CCCCN(C)CCCN1C,0
COc1cc(OC)c2c(O)c3c(c(-c4c5c(c(O)c6c(OC)cc(OC)cc46)COC(C)C5OC(C)=O)c2c1)C(O)C(C)OC3,0
O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H](O)[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@H]1O,0
C[C@@]1(CO)CCC[C@]2(C)[C@H]3C[C@@H](O)[C@]4(C)[C@H]5COC(=O)C5=CC[C@H]4[C@]3(C)CC[C@@H]12,0
OC=Nc1c(O)nc2cssc1-2,1
COCc1c(O)c(O)c(O)c2c1CO[C@H]2[C@H]1OC(O)c2c(C)c(O)c(O)c(O)c21,0
C=C(C)C(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCN)CC[C@]4(C)[C@H]3CC[C@]12C,1
COc1cc(C)c(Cl)c(O)c1C(=O)c1c(C=O)c(O)cc(O)c1CC=C(C)C,0
COc1cc(CCC(=O)C[C@H](O)CC(=O)CCc2ccc(O)cc2)ccc1O,1
COc1cc([C@@H]2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(O)c1O,1
CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC[C@H](C)CC(=O)O,0
CCCCCCCCCCCC(C)(O)C1CC(O)=N[C@@H](CO)C(O)=N[C@H](C)C(O)=N[C@H](CC(=O)O)C(O)=N[C@@H](C)C(O)=N[C@H](CO)C(O)=N[C@H](CO)C(O)=N[C@H]([C@@H](C)O)C(=O)O1,0
CCC(/C=C(C)/C=C/C=C(\C)C1Oc2ccn(OC)c(=O)c2C(O)C1C)C(=O)O,0
COc1c(O)c(C)c2c(c1O)COC2,0
Cc1c(O)c(O)c(O)c2c1C(=O)N([C@@H](Cc1ccccc1)C(=O)O)C2,0
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,0
O=C1CCc2c3c4c(cc(O)cc4c4ccc(O)c1c24)[C@H](O)CC3,0
CO[C@H]1OC(=O)c2c(O)cc(C)c3c4c(c(O)c1c23)[C@]12COC(=O)c3c(O)cc(C)c(c31)C(=O)[C@H]4[C@@H]2OC(C)=O,0
COc1cc(C(=O)CC(C)C)oc(=O)c1,0
C[C@@H]1O[C@@H](Oc2cccc3nc4c(C(=O)O)cccc4nc23)[C@H](O)[C@H](O)[C@H]1O,0
C=C1CC[C@H](Cl)C(C)(C)[C@@H]1C[C@@]12OC(C)(C)[C@H](Cl)C[C@]1(Cl)C(=O)c1c(O)cc(O)cc1C2=O,1
COc1cc(=O)oc(/C=C/C=C/C=C/[C@]2(C)O[C@@]3(C)C(O)[C@@](C)(O[C@@H]3C)[C@H]2O)c1C,0
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc2c(c1O)C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,0
C=C[C@@]1(C)CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3[C@@H](OC(=O)CC(=O)O)C[C@@]2(C)O1,0
CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,1
COc1cc2c(ccc3c(C)c(C)ccc32)cc1C(C)C,1
COc1cc(O)c(-c2c(O)cc(OC)c3c2ccc2cc(O)ccc23)c2ccc3cc(O)ccc3c12,0
CCCC(=O)C1=C(O)C[C@@H](CC)OC1=O,0
CC(C)(O)[C@@H]1CC[C@@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)O1,1
COc1cc(CCc2ccccc2)c(C(=O)O)c(O)c1CC=C(C)C,0
CS(=O)Cc1cc(O)c(O)c(Br)c1Br,0
CC(C)(O)[C@H]1Cc2cc(C(=O)O)ccc2O1,0
COc1c2c(cc3occ(-c4ccc(OCC=C(C)C)cc4O)c(=O)c13)OC(C)(C)C=C2,0
COc1ccc2cc(NC(=O)C3=NO[C@H]4[C@H](O)C=C[C@@H](Cl)[C@@]4(O)C3)c(=O)oc2c1OC,0
OC1=N[C@@]2(Cc3ccccc3O2)C(O)=N/C1=C\c1ccccc1O,0
C/C=C1\N=C(O)C(C(=O)[C@]2(C)[C@H](/C=C/C)C(C)=C[C@@H]3C[C@](C)(O)CC[C@H]32)=C1O,0
COc1cc([C@@H]2O[C@H](c3ccc4c(c3)OCO4)[C@H](C)[C@H]2C)cc(O)c1OC,0
COc1cc2c(=O)c3ccccc3oc2c(O)c1OC,0
CC1(C)CCC[C@]2(C)[C@@H](C=O)C(C=O)=CC[C@@H]12,0
O=C1c2c(O)cc(O)cc2OC[C@H]1Cc1ccc(O)cc1,0
C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,0
CC(C)C[C@@H]1N=C(O)[C@@H]2CCCN2C1=O,0
O=C1C[C@H]2S[C@H]3C[C@]2(C=C1Br)C1=C(N3)C(=O)c2[nH]cc3c2C1=NCC3,0
C=C(C)[C@H]1CC2(C(=O)C3(C(=O)c4ccccc4)C(=O)[C@](C/C=C(\C)CCC=C(C)C)(C2=O)C(C)(C)[C@@H](C)C3(C)C)C(C)(C)C1(C)C,1
C/C=C(\C)C(=O)O[C@H]1C=CC(=O)O[C@H]1C(O)CC(=O)C(C)O,0
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,0
CCCCCCCCCCCCCC(=O)OCC,0
COC(=O)C(C)(O)[C@](O)(C[C@H](C)CCC/C(C)=C/CC/C(C)=C/CCc1ccoc1)C(=O)OC,0
C=C1C(=O)O[C@H]2CC(=C)[C@@H](O)CC/C(C)=C/[C@@H](O)[C@H]12,1
